sno,cno,score
2301630244,C016,64
2301630244,C024,19
2301630244,C022,58
2301630244,C008,94
2301630244,C002,94
2301630244,C021,65
2301630244,C018,42
2301630244,C012,66
2301630244,C011,88
2301630244,C015,11
2301630244,C013,83
2301630245,C015,63
2301630245,C008,95
2301630245,C009,82
2301630245,C014,70
2301630245,C018,90
2301630245,C022,94
2301630245,C001,79
2301630245,C007,97
2301630245,C016,89
2301630245,C005,83
2301630245,C002,75
2301630245,C019,62
2301630245,C023,86
2301630245,C010,74
2301630245,C024,79
2301630246,C017,79
2301630246,C005,67
2301630246,C002,80
2301630246,C018,65
2301630246,C008,64
2301630246,C022,78
2301630246,C003,74
2301630246,C012,73
2301630246,C010,73
2301630246,C009,68
2301630246,C021,80
2301630246,C020,96
2301630246,C006,74
2301630246,C001,98
2301630246,C023,84
2301630247,C012,78
2301630247,C019,81
2301630247,C024,81
2301630247,C022,72
2301630247,C005,78
2301630247,C016,95
2301630247,C008,79
2301630247,C015,74
2301630247,C021,77
2301630247,C002,16
2301630247,C023,71
2301630247,C011,90
2301630247,C007,73
2301630247,C020,92
2301630248,C011,78
2301630248,C002,8
2301630248,C006,92
2301630248,C021,71
2301630248,C019,75
2301630248,C012,73
2301630248,C004,98
2301630248,C015,66
2301630248,C008,90
2301630248,C022,87
2301630248,C009,97
2301630248,C024,74
2301630248,C023,68
2301630249,C004,87
2301630249,C012,63
2301630249,C011,72
2301630249,C009,62
2301630249,C002,98
2301630249,C016,65
2301630249,C024,100
2301630249,C007,67
2301630249,C018,90
2301630249,C020,71
2301630250,C002,90
2301630250,C016,78
2301630250,C009,66
2301630250,C010,87
2301630250,C013,62
2301630250,C011,81
2301630250,C012,78
2301630250,C006,65
2301630250,C008,66
2301630250,C007,88
2301630250,C017,60
2301630250,C003,44
2301630250,C021,70
2301630250,C023,71
2301630251,C002,74
2301630251,C018,61
2301630251,C024,53
2301630251,C015,92
2301630251,C012,88
2301630251,C023,81
2301630251,C014,76
2301630251,C022,96
2301630251,C003,91
2301630251,C021,69
2301630251,C007,46
2301630251,C008,84
2301630251,C019,65
2301630252,C018,99
2301630252,C014,64
2301630252,C006,87
2301630252,C002,95
2301630252,C015,74
2301630252,C005,72
2301630252,C011,46
2301630252,C022,89
2301630252,C009,72
2301630252,C008,90
2301630252,C017,70
2301630252,C021,30
2301630252,C024,84
2301630252,C012,88
2301630253,C015,64
2301630253,C008,64
2301630253,C011,72
2301630253,C006,70
2301630253,C019,69
2301630253,C004,64
2301630253,C022,83
2301630253,C023,87
2301630253,C016,61
2301630253,C009,70
2301630253,C018,94
2301630253,C012,70
2301630253,C002,75
2301630254,C018,91
2301630254,C012,78
2301630254,C019,79
2301630254,C021,75
2301630254,C001,77
2301630254,C024,98
2301630254,C015,86
2301630254,C017,73
2301630254,C013,65
2301630254,C002,60
2301630254,C009,74
2301630255,C001,98
2301630255,C024,75
2301630255,C010,63
2301630255,C015,67
2301630255,C007,89
2301630255,C020,86
2301630255,C019,68
2301630255,C003,98
2301630255,C005,61
2301630255,C022,68
2301630255,C011,60
2301630255,C018,66
2301630255,C013,14
2301630255,C004,82
2301630255,C009,68
2301630256,C023,32
2301630256,C005,63
2301630256,C016,73
2301630256,C009,61
2301630256,C003,50
2301630256,C006,84
2301630256,C001,97
2301630256,C024,98
2301630256,C011,68
2301630256,C008,60
2301630256,C013,73
2301630256,C012,65
2301630256,C015,79
2301630256,C022,100
2301630257,C012,59
2301630257,C007,66
2301630257,C014,79
2301630257,C006,99
2301630257,C003,94
2301630257,C005,73
2301630257,C020,81
2301630257,C019,73
2301630257,C010,69
2301630257,C023,87
2301630257,C008,90
2301630257,C024,78
2301630257,C002,82
2301630257,C021,82
2301630257,C013,82
2301630258,C009,7
2301630258,C021,72
2301630258,C008,60
2301630258,C014,50
2301630258,C016,77
2301630258,C006,89
2301630258,C023,7
2301630258,C005,66
2301630258,C010,79
2301630258,C013,89
2301630259,C003,96
2301630259,C017,66
2301630259,C004,64
2301630259,C014,61
2301630259,C023,50
2301630259,C005,89
2301630259,C009,68
2301630259,C022,100
2301630259,C008,72
2301630259,C015,86
2301630259,C012,93
2301630259,C007,72
2301630259,C013,93
2301630259,C024,79
2301630259,C020,64
2301630260,C024,91
2301630260,C003,100
2301630260,C002,78
2301630260,C022,62
2301630260,C015,63
2301630260,C019,78
2301630260,C021,98
2301630260,C010,68
2301630260,C018,92
2301630260,C017,60
2301630260,C008,72
2301630260,C020,86
2301630260,C001,93
2301630260,C011,68
2301630260,C005,75
2301630261,C005,79
2301630261,C007,93
2301630261,C023,72
2301630261,C017,75
2301630261,C018,30
2301630261,C002,87
2301630261,C004,74
2301630261,C014,64
2301630261,C006,69
2301630261,C021,82
2301630261,C013,86
2301630261,C022,74
2301630261,C011,89
2301630261,C003,85
2301630261,C024,65
2301630262,C004,62
2301630262,C008,95
2301630262,C019,63
2301630262,C023,79
2301630262,C024,87
2301630262,C002,61
2301630262,C014,2
2301630262,C021,1
2301630262,C009,68
2301630262,C005,97
2301630262,C013,64
2301630262,C016,98
2301630263,C014,96
2301630263,C003,69
2301630263,C001,89
2301630263,C017,79
2301630263,C020,6
2301630263,C021,72
2301630263,C005,67
2301630263,C006,95
2301630263,C015,99
2301630263,C013,62
2301630263,C023,44
2301630263,C002,91
2301630263,C007,46
2301630263,C010,80
2301630264,C022,84
2301630264,C011,71
2301630264,C001,5
2301630264,C020,65
2301630264,C009,96
2301630264,C015,79
2301630264,C023,93
2301630264,C008,75
2301630264,C010,67
2301630264,C012,82
2301630264,C004,84
2301630264,C019,64
2301630264,C014,62
2301630264,C002,91
2301630265,C015,68
2301630265,C022,93
2301630265,C023,84
2301630265,C017,66
2301630265,C007,14
2301630265,C018,62
2301630265,C001,94
2301630265,C008,62
2301630265,C020,74
2301630265,C004,77
2301630265,C019,84
2301630265,C021,95
2301630265,C016,93
2301630265,C005,91
2301630265,C010,66
2301630266,C004,82
2301630266,C011,92
2301630266,C003,85
2301630266,C009,55
2301630266,C007,75
2301630266,C015,96
2301630266,C006,92
2301630266,C008,94
2301630266,C014,61
2301630266,C022,53
2301630266,C010,83
2301630266,C016,96
2301630266,C013,60
2301630266,C021,66
2301630266,C020,88
2301630267,C009,95
2301630267,C001,69
2301630267,C021,82
2301630267,C016,100
2301630267,C015,66
2301630267,C024,62
2301630267,C005,85
2301630267,C013,78
2301630267,C019,60
2301630267,C012,73
2301630268,C001,69
2301630268,C012,86
2301630268,C014,66
2301630268,C016,73
2301630268,C017,77
2301630268,C021,83
2301630268,C003,90
2301630268,C009,12
2301630268,C013,60
2301630268,C020,72
2301630268,C008,61
2301630269,C017,65
2301630269,C016,100
2301630269,C024,81
2301630269,C018,72
2301630269,C022,27
2301630269,C011,86
2301630269,C006,84
2301630269,C003,70
2301630269,C013,86
2301630269,C002,84
2301630269,C010,64
2301630269,C021,100
2301630269,C008,81
2301630269,C020,68
2301630269,C015,90
2301630270,C002,66
2301630270,C022,65
2301630270,C006,90
2301630270,C023,84
2301630270,C016,94
2301630270,C013,78
2301630270,C001,62
2301630270,C005,89
2301630270,C019,83
2301630270,C012,89
2301630271,C009,88
2301630271,C013,60
2301630271,C002,81
2301630271,C017,61
2301630271,C001,54
2301630271,C014,96
2301630271,C020,73
2301630271,C003,86
2301630271,C015,20
2301630271,C006,69
2301630271,C005,74
2301630271,C018,88
2301630271,C007,72
2301630271,C023,32
2301630271,C012,100
2301630272,C005,87
2301630272,C022,96
2301630272,C013,77
2301630272,C015,84
2301630272,C007,30
2301630272,C024,60
2301630272,C004,77
2301630272,C011,17
2301630272,C017,64
2301630272,C019,100
2301630272,C003,77
2301630272,C012,71
2301630273,C016,60
2301630273,C008,80
2301630273,C018,92
2301630273,C002,77
2301630273,C017,65
2301630273,C022,91
2301630273,C011,95
2301630273,C006,60
2301630273,C013,95
2301630273,C021,86
2301630273,C009,92
2301630273,C005,69
2301630273,C003,13
2301630274,C005,87
2301630274,C006,3
2301630274,C017,92
2301630274,C022,81
2301630274,C012,75
2301630274,C013,76
2301630274,C008,92
2301630274,C011,81
2301630274,C021,71
2301630274,C020,61
2301630274,C002,86
2301630274,C023,38
2301630275,C008,91
2301630275,C023,93
2301630275,C012,74
2301630275,C018,75
2301630275,C017,100
2301630275,C006,88
2301630275,C002,70
2301630275,C001,98
2301630275,C003,95
2301630275,C019,88
2301630276,C014,64
2301630276,C015,84
2301630276,C002,64
2301630276,C010,83
2301630276,C004,98
2301630276,C017,78
2301630276,C018,74
2301630276,C006,78
2301630276,C019,75
2301630276,C023,64
2301630276,C013,90
2301630276,C005,99
2301630276,C024,51
2301630277,C006,85
2301630277,C021,90
2301630277,C008,81
2301630277,C023,63
2301630277,C018,77
2301630277,C017,80
2301630277,C011,73
2301630277,C024,65
2301630277,C016,62
2301630277,C019,92
2301630278,C023,83
2301630278,C005,93
2301630278,C018,71
2301630278,C022,97
2301630278,C020,79
2301630278,C012,81
2301630278,C002,63
2301630278,C001,67
2301630278,C010,72
2301630278,C014,63
2301630278,C007,64
2301630278,C013,98
2301630278,C017,96
2301630278,C015,25
2301630279,C007,61
2301630279,C020,77
2301630279,C005,94
2301630279,C009,99
2301630279,C012,74
2301630279,C006,28
2301630279,C016,88
2301630279,C021,91
2301630279,C011,61
2301630279,C001,84
2301630279,C019,77
2301630280,C023,72
2301630280,C013,81
2301630280,C024,95
2301630280,C016,80
2301630280,C020,78
2301630280,C012,96
2301630280,C011,91
2301630280,C004,77
2301630280,C021,100
2301630280,C001,100
2301630280,C005,96
2301630280,C018,77
2301630280,C015,80
2301630280,C019,87
2301630280,C003,75
2301630281,C022,75
2301630281,C005,76
2301630281,C021,71
2301630281,C009,100
2301630281,C018,6
2301630281,C011,89
2301630281,C024,66
2301630281,C003,92
2301630281,C012,96
2301630281,C004,99
2301630282,C023,29
2301630282,C001,94
2301630282,C006,80
2301630282,C022,96
2301630282,C007,80
2301630282,C008,90
2301630282,C018,64
2301630282,C019,73
2301630282,C012,76
2301630282,C004,98
2301630282,C021,67
2301630282,C017,68
2301630283,C022,88
2301630283,C001,82
2301630283,C021,71
2301630283,C015,67
2301630283,C008,60
2301630283,C012,95
2301630283,C016,83
2301630283,C024,66
2301630283,C004,95
2301630283,C005,72
2301630283,C011,70
2301630283,C009,77
2301630283,C006,98
2301630284,C015,100
2301630284,C022,86
2301630284,C001,88
2301630284,C024,100
2301630284,C012,85
2301630284,C013,70
2301630284,C016,69
2301630284,C008,94
2301630284,C004,11
2301630284,C017,75
2301630284,C014,69
2301630284,C018,91
2301630284,C021,71
2301630284,C006,60
2301630285,C013,94
2301630285,C018,61
2301630285,C020,97
2301630285,C015,85
2301630285,C024,90
2301630285,C023,74
2301630285,C001,89
2301630285,C022,88
2301630285,C011,59
2301630285,C021,77
2301630285,C009,70
2301630285,C003,82
2301630285,C010,60
2301630286,C015,71
2301630286,C007,59
2301630286,C014,79
2301630286,C024,65
2301630286,C012,97
2301630286,C016,83
2301630286,C002,80
2301630286,C006,74
2301630286,C008,67
2301630286,C019,84
2301630287,C006,97
2301630287,C022,67
2301630287,C004,74
2301630287,C005,91
2301630287,C003,92
2301630287,C021,72
2301630287,C014,91
2301630287,C012,99
2301630287,C023,1
2301630287,C008,71
2301630287,C010,95
2301630288,C006,65
2301630288,C012,16
2301630288,C005,67
2301630288,C023,79
2301630288,C008,31
2301630288,C011,81
2301630288,C003,84
2301630288,C002,84
2301630288,C015,78
2301630288,C017,95
2301630288,C016,76
2301630288,C007,78
2301630288,C024,85
2301630288,C019,75
2301630289,C018,97
2301630289,C004,87
2301630289,C013,83
2301630289,C016,92
2301630289,C007,75
2301630289,C017,64
2301630289,C006,60
2301630289,C010,93
2301630289,C023,92
2301630289,C024,86
2301630289,C012,81
2301630289,C002,93
2301630289,C001,76
2301630289,C008,60
2301630289,C022,85
2301630290,C004,23
2301630290,C020,95
2301630290,C024,60
2301630290,C012,72
2301630290,C002,81
2301630290,C017,73
2301630290,C018,92
2301630290,C010,91
2301630290,C015,62
2301630290,C016,74
2301630291,C002,93
2301630291,C022,91
2301630291,C016,62
2301630291,C015,90
2301630291,C018,83
2301630291,C003,90
2301630291,C014,74
2301630291,C012,63
2301630291,C005,84
2301630291,C017,17
2301630291,C010,73
2301630292,C013,85
2301630292,C016,79
2301630292,C023,45
2301630292,C019,67
2301630292,C009,74
2301630292,C005,76
2301630292,C008,93
2301630292,C010,85
2301630292,C020,81
2301630292,C007,69
2301630292,C015,99
2301630292,C024,95
2301630293,C006,94
2301630293,C008,13
2301630293,C019,83
2301630293,C001,95
2301630293,C017,95
2301630293,C005,1
2301630293,C010,52
2301630293,C007,85
2301630293,C014,91
2301630293,C023,78
2301630293,C002,63
2301630293,C021,74
2301630293,C004,34
2301630293,C013,75
2301630294,C006,67
2301630294,C019,68
2301630294,C018,85
2301630294,C010,97
2301630294,C021,86
2301630294,C023,12
2301630294,C009,82
2301630294,C005,89
2301630294,C012,97
2301630294,C016,95
2301630294,C013,64
2301630294,C022,78
2301630294,C001,89
2301630295,C021,64
2301630295,C006,93
2301630295,C016,62
2301630295,C017,99
2301630295,C007,70
2301630295,C013,81
2301630295,C019,98
2301630295,C011,63
2301630295,C012,90
2301630295,C005,22
2301630295,C023,68
2301630296,C023,91
2301630296,C021,67
2301630296,C002,81
2301630296,C010,67
2301630296,C006,75
2301630296,C017,35
2301630296,C014,97
2301630296,C004,75
2301630296,C011,78
2301630296,C007,80
2301630296,C024,87
2301630296,C019,69
2301630296,C003,15
2301630297,C021,66
2301630297,C004,73
2301630297,C016,65
2301630297,C005,82
2301630297,C013,96
2301630297,C018,65
2301630297,C011,65
2301630297,C020,96
2301630297,C023,88
2301630297,C008,82
2301630297,C009,71
2301630297,C010,42
2301630297,C003,82
2301630298,C007,69
2301630298,C014,64
2301630298,C024,82
2301630298,C017,88
2301630298,C012,87
2301630298,C006,66
2301630298,C018,94
2301630298,C002,91
2301630298,C016,87
2301630298,C003,83
2301630298,C008,67
2301630298,C010,78
2301630298,C023,74
2301630299,C022,78
2301630299,C010,80
2301630299,C007,69
2301630299,C008,62
2301630299,C013,84
2301630299,C001,100
2301630299,C016,87
2301630299,C020,63
2301630299,C018,85
2301630299,C011,82
2301630299,C017,97
2301630300,C009,89
2301630300,C015,72
2301630300,C021,60
2301630300,C016,73
2301630300,C002,96
2301630300,C012,86
2301630300,C006,73
2301630300,C014,74
2301630300,C024,82
2301630300,C018,70
2301630300,C010,71
2301630300,C017,70
2301630300,C004,80
2301630300,C023,76
2301630300,C005,74
2301630301,C014,5
2301630301,C004,87
2301630301,C007,96
2301630301,C023,79
2301630301,C005,76
2301630301,C012,72
2301630301,C021,88
2301630301,C017,15
2301630301,C009,63
2301630301,C018,63
2301630301,C015,73
2301630301,C006,78
2301630301,C003,73
2301630301,C013,29
2301630302,C018,96
2301630302,C011,78
2301630302,C010,84
2301630302,C024,81
2301630302,C006,100
2301630302,C008,77
2301630302,C001,89
2301630302,C005,83
2301630302,C007,94
2301630302,C023,70
2301630302,C017,79
2301630302,C003,73
2301630303,C004,92
2301630303,C005,64
2301630303,C018,84
2301630303,C001,83
2301630303,C013,72
2301630303,C017,84
2301630303,C002,99
2301630303,C023,76
2301630303,C021,93
2301630303,C019,88
2301630303,C003,62
2301630304,C014,77
2301630304,C024,67
2301630304,C003,79
2301630304,C006,98
2301630304,C013,74
2301630304,C011,68
2301630304,C023,99
2301630304,C022,99
2301630304,C016,84
2301630304,C020,100
2301630304,C002,60
2301630304,C007,85
2301630304,C018,80
2301630305,C008,81
2301630305,C023,87
2301630305,C010,73
2301630305,C017,88
2301630305,C001,99
2301630305,C013,66
2301630305,C016,87
2301630305,C022,80
2301630305,C011,68
2301630305,C009,96
2301630306,C015,81
2301630306,C019,74
2301630306,C005,95
2301630306,C018,99
2301630306,C024,71
2301630306,C010,80
2301630306,C006,99
2301630306,C022,95
2301630306,C001,90
2301630306,C004,93
2301630306,C017,88
2301630306,C014,77
2301630306,C008,87
2301630306,C009,81
2301630306,C023,86
2301630307,C009,92
2301630307,C014,19
2301630307,C023,73
2301630307,C002,98
2301630307,C018,64
2301630307,C012,51
2301630307,C004,66
2301630307,C020,72
2301630307,C022,94
2301630307,C008,97
2301630307,C001,0
2301630307,C024,78
2301630307,C021,86
2301630308,C021,90
2301630308,C010,60
2301630308,C020,68
2301630308,C024,66
2301630308,C018,91
2301630308,C002,93
2301630308,C001,89
2301630308,C011,90
2301630308,C015,96
2301630308,C007,66
2301630308,C022,75
2301630308,C009,67
2301630308,C004,91
2301630308,C013,62
2301630308,C003,62
2301630309,C009,93
2301630309,C015,70
2301630309,C002,61
2301630309,C020,71
2301630309,C005,87
2301630309,C019,96
2301630309,C022,80
2301630309,C013,100
2301630309,C006,65
2301630309,C018,78
2301630309,C014,94
2301630309,C024,78
2301630309,C016,93
2301630309,C021,7
2301630310,C014,91
2301630310,C017,68
2301630310,C023,86
2301630310,C016,98
2301630310,C013,93
2301630310,C002,78
2301630310,C018,66
2301630310,C007,82
2301630310,C003,82
2301630310,C005,68
2301630310,C020,69
2301630310,C001,63
2301630310,C006,66
2301630310,C010,89
2301630310,C022,100
2301630311,C016,97
2301630311,C022,92
2301630311,C018,80
2301630311,C008,84
2301630311,C017,87
2301630311,C005,83
2301630311,C002,8
2301630311,C015,61
2301630311,C014,91
2301630311,C019,95
2301630311,C024,27
2301630311,C011,99
2301630312,C015,73
2301630312,C018,63
2301630312,C012,27
2301630312,C013,66
2301630312,C010,95
2301630312,C001,29
2301630312,C005,97
2301630312,C009,60
2301630312,C007,60
2301630312,C019,95
2301630312,C008,70
2301630313,C011,61
2301630313,C019,78
2301630313,C017,86
2301630313,C013,62
2301630313,C003,69
2301630313,C001,94
2301630313,C020,81
2301630313,C004,100
2301630313,C007,67
2301630313,C015,95
2301630314,C024,73
2301630314,C021,72
2301630314,C020,79
2301630314,C016,99
2301630314,C023,60
2301630314,C005,73
2301630314,C013,18
2301630314,C012,72
2301630314,C007,68
2301630314,C015,70
2301630314,C002,86
2301630315,C022,92
2301630315,C010,66
2301630315,C018,62
2301630315,C001,98
2301630315,C006,68
2301630315,C015,68
2301630315,C020,95
2301630315,C024,78
2301630315,C012,79
2301630315,C016,81
2301630315,C005,19
2301630316,C016,72
2301630316,C015,94
2301630316,C002,61
2301630316,C023,64
2301630316,C005,98
2301630316,C017,84
2301630316,C010,86
2301630316,C024,86
2301630316,C006,93
2301630316,C003,99
2301630316,C022,76
2301630316,C011,100
2301630317,C003,92
2301630317,C014,74
2301630317,C005,93
2301630317,C015,70
2301630317,C010,60
2301630317,C016,99
2301630317,C023,100
2301630317,C024,73
2301630317,C018,88
2301630317,C022,88
2301630318,C013,24
2301630318,C015,95
2301630318,C002,83
2301630318,C017,100
2301630318,C011,84
2301630318,C024,64
2301630318,C014,77
2301630318,C023,63
2301630318,C021,98
2301630318,C016,77
2301630318,C003,81
2301630318,C019,100
2301630318,C012,89
2301630318,C001,90
2301630318,C020,71
2301630319,C019,100
2301630319,C012,71
2301630319,C013,77
2301630319,C001,79
2301630319,C010,94
2301630319,C004,95
2301630319,C009,67
2301630319,C023,25
2301630319,C008,99
2301630319,C006,84
2301630319,C020,82
2301630319,C002,86
2301630319,C021,61
